16,0,1662,16,0,1662,16,0,1662,16,0,1662
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
15,0,1654,15,0,1654,15,0,1654,15,0,1654
15,0,1634,15,0,1634,15,0,1634,15,0,1634
16,0,1682,16,0,1682,16,0,1682,16,0,1682
16,0,1658,16,0,1658,16,0,1658,16,0,1658
15,0,1582,15,0,1582,15,0,1582,15,0,1582
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1697,16,0,1697,16,0,1697,16,0,1697
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1661,16,0,1661,16,0,1661,16,0,1661
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1699,16,0,1699,16,0,1699,16,0,1699
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1640,16,0,1640,16,0,1640,16,0,1640
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1671,16,0,1671,16,0,1671,16,0,1671
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
15,0,1628,15,0,1628,15,0,1628,15,0,1628
16,0,1688,16,0,1688,16,0,1688,16,0,1688
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1648,16,0,1648,16,0,1648,16,0,1648
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1660,16,0,1660,16,0,1660,16,0,1660
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1678,16,0,1678,16,0,1678,16,0,1678
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1683,16,0,1683,16,0,1683,16,0,1683
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1694,16,0,1694,16,0,1694,16,0,1694
17,0,1700,17,0,1700,17,0,1700,17,0,1700
15,0,1681,15,0,1681,15,0,1681,15,0,1681
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1685,16,0,1685,16,0,1685,16,0,1685
16,0,1694,16,0,1694,16,0,1694,16,0,1694
16,0,1632,16,0,1632,16,0,1632,16,0,1632
16,0,1686,16,0,1686,16,0,1686,16,0,1686
16,0,1657,16,0,1657,16,0,1657,16,0,1657
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1678,16,0,1678,16,0,1678,16,0,1678
16,0,1665,16,0,1665,16,0,1665,16,0,1665
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1696,16,0,1696,16,0,1696,16,0,1696
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
15,0,1621,15,0,1621,15,0,1621,15,0,1621
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1667,16,0,1667,16,0,1667,16,0,1667
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1689,16,0,1689,16,0,1689,16,0,1689
17,0,1700,17,0,1700,17,0,1700,17,0,1700
15,0,1649,15,0,1649,15,0,1649,15,0,1649
15,0,1662,15,0,1662,15,0,1662,15,0,1662
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1682,16,0,1682,16,0,1682,16,0,1682
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1600,16,0,1600,16,0,1600,16,0,1600
16,0,1628,16,0,1628,16,0,1628,16,0,1628
17,0,1700,17,0,1700,17,0,1700,17,0,1700
16,0,1691,16,0,1691,16,0,1691,16,0,1691
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
17,0,1700,17,0,1700,17,0,1700,17,0,1700
