29,0,2969,29,0,2969,29,0,2969,29,0,2969
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2953,29,0,2953,29,0,2953,29,0,2953
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2922,29,0,2922,29,0,2922,29,0,2922
29,0,2991,29,0,2991,29,0,2991,29,0,2991
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2977,29,0,2977,29,0,2977,29,0,2977
29,0,2931,29,0,2969,29,0,2969,29,0,2969
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2977,29,0,2977,29,0,2977,29,0,2977
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2985,29,0,2985,29,0,2985,29,0,2985
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2948,29,0,2948,29,0,2948,29,0,2948
28,0,2965,28,0,2965,28,0,2965,28,0,2965
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2912,29,0,2912,29,0,2912,29,0,2912
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2993,29,0,2993,29,0,2993,29,0,2993
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2996,29,0,2996,29,0,2996,29,0,2996
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
27,0,2934,28,0,2900,27,0,2934,28,0,2900
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2963,29,0,2963,29,0,2963,29,0,2963
29,0,2994,29,0,2994,29,0,2994,29,0,2994
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
28,0,2958,28,0,2958,28,0,2958,28,0,2958
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2999,29,0,2999,29,0,2999,29,0,2999
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
28,0,2984,28,0,2984,28,0,2984,28,0,2984
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2977,29,0,2977,29,0,2977,29,0,2977
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
30,0,3000,30,0,3000,30,0,3000,30,0,3000
28,0,2996,28,0,2996,28,0,2996,28,0,2996
30,0,3000,30,0,3000,30,0,3000,30,0,3000
29,0,2965,29,0,2965,29,0,2965,29,0,2965
28,0,2910,28,0,2910,28,0,2910,28,0,2910
29,0,2947,29,0,2953,29,0,2953,29,0,2953
