17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4925,17,0,4925,17,0,4925,17,0,4925
17,0,4983,17,0,4983,17,0,4983,17,0,4983
17,0,4981,17,0,4981,17,0,4981,17,0,4981
15,0,4466,15,0,4663,15,0,4656,15,0,4663
17,0,4909,17,0,4909,17,0,4909,17,0,4909
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4908,17,0,4932,17,0,4932,17,0,4932
17,0,4883,17,0,4883,17,0,4883,17,0,4883
17,0,4937,17,0,4937,17,0,4937,17,0,4937
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4849,17,0,4849,17,0,4849,17,0,4849
16,0,4892,16,0,4892,16,0,4892,16,0,4892
16,0,4664,16,0,4664,16,0,4664,16,0,4664
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4845,17,0,4845,17,0,4845,17,0,4845
17,0,4694,17,0,4694,17,0,4694,17,0,4694
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4678,17,0,4678,17,0,4678,17,0,4678
17,0,4964,17,0,4964,17,0,4964,17,0,4964
17,0,4902,17,0,4902,17,0,4902,17,0,4902
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4870,17,0,4870,17,0,4870,17,0,4870
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
16,0,4823,16,0,4823,16,0,4823,16,0,4823
16,0,4749,16,0,4749,16,0,4749,16,0,4749
17,0,4800,17,0,4800,17,0,4800,17,0,4800
17,0,4924,17,0,4924,17,0,4924,17,0,4924
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4733,17,0,4733,17,0,4733,17,0,4733
16,0,4590,16,0,4590,16,0,4590,16,0,4590
17,0,5100,17,0,5100,17,0,5100,17,0,5100
16,0,4813,16,0,4813,16,0,4813,16,0,4813
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4868,17,0,4868,17,0,4868,17,0,4868
17,0,4869,17,0,4869,17,0,4869,17,0,4869
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4938,17,0,4938,17,0,4938,17,0,4938
17,0,4910,17,0,4910,17,0,4910,17,0,4910
17,0,4889,17,0,4889,17,0,4889,17,0,4889
15,0,4647,15,0,4647,15,0,4647,15,0,4647
17,0,4741,17,0,4741,17,0,4741,17,0,4741
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4725,17,0,4725,17,0,4725,17,0,4725
17,0,4663,17,0,4691,17,0,4691,17,0,4691
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4877,17,0,4877,17,0,4877,17,0,4877
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4863,17,0,4863,17,0,4863,17,0,4863
17,0,4283,17,0,4283,17,0,4283,17,0,4283
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
16,0,4983,16,0,4983,16,0,4983,16,0,4983
17,0,4941,17,0,4941,17,0,4941,17,0,4941
17,0,4954,17,0,4954,17,0,4954,17,0,4954
17,0,4957,17,0,4957,17,0,4957,17,0,4957
17,0,4928,17,0,4945,17,0,4945,17,0,4945
17,0,4247,17,0,4247,17,0,4247,17,0,4247
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4884,17,0,4884,17,0,4884,17,0,4884
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4737,17,0,4737,17,0,4737,17,0,4737
17,0,4800,17,0,4800,17,0,4800,17,0,4800
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4750,17,0,4750,17,0,4750,17,0,4750
16,0,4454,16,0,4454,16,0,4454,16,0,4454
17,0,4668,17,0,4668,17,0,4668,17,0,4668
16,0,4787,16,0,4789,16,0,4787,16,0,4789
17,0,4640,17,0,4640,17,0,4640,17,0,4640
17,0,4996,17,0,4996,17,0,4996,17,0,4996
17,0,4895,17,0,4895,17,0,4895,17,0,4895
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4957,17,0,4957,17,0,4957,17,0,4957
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,4626,17,0,4626,17,0,4626,17,0,4626
17,0,4660,17,0,4660,17,0,4660,17,0,4660
17,0,4959,17,0,4959,17,0,4959,17,0,4959
17,0,4800,17,0,4800,17,0,4800,17,0,4800
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
16,0,4952,16,0,4952,16,0,4952,16,0,4952
17,0,4730,17,0,4730,17,0,4730,17,0,4730
15,0,4913,15,0,4913,15,0,4913,15,0,4913
17,0,5100,17,0,5100,17,0,5100,17,0,5100
17,0,5100,17,0,5100,17,0,5100,17,0,5100
